"metadata_tool","metadata_link"
"Github Username","https://github.com/Coalfire-Research"
"Github Username","https://github.com/cryptolok"
"Github Username","https://github.com/D4Vinci/"
"Github Username","https://github.com/deepzec"
"Github Username","https://github.com/DominicBreuker"
"Github Username","https://github.com/dchrastil"
"Github Username","https://github.com/dafthack"
"Github Username","https://github.com/danielbohannon"
"Github Username","https://github.com/Cn33liz"
"Github Username","https://github.com/BastilleResearch"
"Github Username","https://github.com/BC-SECURITY"
"Github Username","https://github.com/attackercan/"
"Github Username","https://github.com/aboul3la"
"Github Username","https://github.com/Arno0x"
"Github Username","https://github.com/Ben0xA"
"Github Username","https://github.com/byt3bl33d3r"
"Github Username","https://github.com/chrisk44/Hijacker"
"Github Username","https://github.com/Bo0oM"
"Github Username","https://github.com/berzerk0"
"Github Username","https://github.com/BishopFox"
"Github Username","https://github.com/enigma0x3"
"Github Username","https://github.com/klsecservices/s7scan"
"Github Username","https://github.com/lanjelot"
"Github Username","https://github.com/klsecservices"
"Github Username","https://github.com/kgretzky"
"Github Username","https://github.com/khast3x"
"Github Username","https://github.com/leapsecurity"
"Github Username","https://github.com/matterpreter"
"Github Username","https://github.com/mdsecactivebreach/"
"Github Username","https://github.com/m8r0wn"
"Github Username","https://github.com/LordNoteworthy"
"Github Username","https://github.com/m4ll0k"
"Github Username","https://github.com/JPCERTCC"
"Github Username","https://github.com/GoSecure"
"Github Username","https://github.com/h0nus"
"Github Username","https://github.com/g0tmi1k"
"Github Username","https://github.com/evilsocket"
"Github Username","https://github.com/FortyNorthSecurity"
"Github Username","https://github.com/Hack-with-Github"
"Github Username","https://github.com/itsKindred"
"Github Username","https://github.com/jedisct1"
"Github Username","https://github.com/Invoke-IR"
"Github Username","https://github.com/HarmJ0y"
"Github Username","https://github.com/hlldz"
"GithubC2","https://github.com/TheD1rkMtr/GithubC2"
"Gitleaks","https://github.com/zricethezav/gitleaks"
"Git-Scanner","https://github.com/HightechSec/git-scanner"
"GIUDA","https://github.com/foxlox/GIUDA"
"glit","https://github.com/shadawck/glit"
"gMSADumper","https://github.com/micahvandeusen/gMSADumper"
"GMSAPasswordReader","https://github.com/rvazarkar/GMSAPasswordReader"
"gobfuscate","https://github.com/unixpickle/gobfuscate"
"gobuster","https://github.com/OJ/gobuster"
"gocrack","https://github.com/mandiant/gocrack"
"godoh","https://github.com/sensepost/godoh"
"godpotato","https://github.com/BeichenDream/GodPotato"
"GoFetch","https://github.com/GoFetchAD/GoFetch"
"golang_c2","https://github.com/m00zh33/golang_c2"
"GoldenGMSA","https://github.com/Semperis/GoldenGMSA"
"Gom VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"goMatrixC2","https://github.com/n1k7l4i/goMatrixC2"
"GONET-Scanner","https://github.com/luijait/GONET-Scanner"
"GooDork","https://github.com/k3170makan/GooDork"
"Goodsync","https://www.goodsync.com/"
"googleweblight.com","https://x.com/1ZRR4H/status/1723062039680000255"
"goPassGen","https://github.com/bigb0sss/goPassGen"
"gophish","https://github.com/puzzlepeaches/sneaky_gophish/"
"gophish","https://github.com/gophish/gophish"
"gophish","https://github.com/fin3ss3g0d/evilgophish"
"Gorsair","https://github.com/Ullaakut/Gorsair"
"go-secdump","https://github.com/jfjallid/go-secdump"
"gost","https://github.com/ginuerzh/gost"
"Gotato","https://github.com/iammaguire/Gotato"
"GoToMyPC","https://www.gotomypc.com/"
"goZulipC2","https://github.com/n1k7l4i/goZulipC2"
"gpg","N/A"
"GPOddity","https://github.com/synacktiv/GPOddity"
"gpp-decrypt","https://gitlab.com/kalilinux/packages/gpp-decrypt"
"GPSCoordinates","https://github.com/matterpreter/OffensiveCSharp/tree/master/GPSCoordinates"
"GraphRunner","https://github.com/dafthack/GraphRunner"
"GreatSCT","https://github.com/GreatSCT/GreatSCT"
"Greenwolf","https://github.com/Greenwolf/social_mapper"
"grep","https://gtfobins.github.io/"
"grep","N/A"
"grep","https://blog.g0tmi1k.com/2011/08/basic-linux-privilege-escalation/"
"grep","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"Group3r","https://github.com/Group3r/Group3r"
"gtfobins","https://gtfobins.github.io/"
"GTFOBLookup","https://github.com/nccgroup/GTFOBLookup"
"Guru VPN & Proxy","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"h8mail","https://github.com/opencubicles/h8mail"
"h8mail","https://github.com/khast3x/h8mail"
"HackBrowserData","https://github.com/moonD4rk/HackBrowserData"
"hackingtool","https://github.com/Z4nzu/hackingtool"
"HackTheWorld","https://github.com/stormshadow07/HackTheWorld"
"hack-tools","https://github.com/LasCC/Hack-Tools"
"hacktricks.xyz","https://hacktricks.xyz"
"hades","https://github.com/f1zm0/hades"
"HadesLdr","https://github.com/CognisysGroup/HadesLdr"
"hakrawler","https://github.com/hakluke/hakrawler"
"HardHatC2","https://github.com/DragoQCC/HardHatC2"
"Harvester_OF_SORROW","https://github.com/hak5/omg-payloads/blob/master/payloads/library/credentials/Harvester_OF_SORROW/payload.txt"
"Hash-Buster","https://github.com/s0md3v/Hash-Buster"
"hashcat","https://github.com/hashcat/hashcat"
"hashcat-rule","https://github.com/clem9669/hashcat-rule"
"hashview","https://github.com/hashview/hashview"
"havoc","https://github.com/its-a-feature/Mythic"
"havoc","https://github.com/HavocFramework/Havoc"
"hcxdumptool","https://github.com/ZerBea/hcxdumptool"
"HeapCrypt","https://github.com/TheD1rkMtr/HeapCrypt"
"HeartBleed","https://github.com/TechnicalMujeeb/HeartBleed"
"HEKATOMB","https://github.com/Processus-Thief/HEKATOMB"
"HellsGate","https://github.com/am0nsec/HellsGate"
"Heroinn","https://github.com/b23r0/Heroinn"
"Hibr2Dmp","https://github.com/mthcht/Purpleteam/blob/main/Simulation/Windows/System/dump_lsass_by_converting_hiberfil_to_dmp.ps1"
"Hide My IP VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"HideAll VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Hideman VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"HideProcess","https://github.com/landhb/HideProcess"
"Hijacker","https://github.com/chrisk44/Hijacker"
"HijackHunter","https://github.com/matterpreter/OffensiveCSharp/tree/master/HijackHunter"
"hiphp","https://github.com/yasserbdj96/hiphp"
"history","N/A"
"Hive","https://github.com/rivitna/Malware"
"HMA VPN Proxy Unblocker","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"hoaxshell","https://github.com/t3l3machus/hoaxshell"
"Hola Free VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Hola VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"holehe","https://github.com/megadose/holehe"
"HoneypotBuster","https://github.com/JavelinNetworks/HoneypotBuster"
"HookDetector","https://github.com/matterpreter/OffensiveCSharp/tree/master/HookDetector"
"HostRecon","https://github.com/dafthack/HostRecon"
"Hotspot Shield Elite VPN Proxy","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Hotspot Shield Free VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Hoxx VPN Proxy","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"hping","https://github.com/antirez/hping"
"hping3","https://github.com/RoseSecurity/Red-Teaming-TTPs"
"HRShell","https://github.com/chrispetrou/HRShell"
"HTMLSmuggler","https://github.com/D00Movenok/HTMLSmuggler"
"htshells","https://github.com/wireghoul/htshells"
"http.server","N/A"
"https-portal","https://github.com/SteveLTN/https-portal"
"Huan","https://github.com/frkngksl/Huan"
"Hub VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Hunter.io","https://hunter.io/"
"hyperion","https://www.kali.org/tools/hyperion/"
"Hypnos","https://github.com/CaptainNox/Hypnos"
"hypobrychium","https://github.com/foxlox/hypobrychium"
"I2P","https://geti2p.net/"
"icalcs","https://www.pavel.gr/blog/neutralising-amsi-system-wide-as-an-admin"
"icalcs","https://github.com/ice-wzl/wmiexec2"
"icebreaker","https://github.com/DanMcInerney/icebreaker"
"icmpsh","https://github.com/r00t-3xp10it/venom"
"icmpsh","https://github.com/bdamele/icmpsh"
"ICMP-TransferTools","https://github.com/icyguider/ICMP-TransferTools"
"icmptunnel","https://github.com/s-h-3-l-l/katoolin3"
"IDiagnosticProfileUAC","https://github.com/Wh04m1001/IDiagnosticProfileUAC"
"IEPassView","https://www.nirsoft.net/utils/internet_explorer_password.html"
"ifconfig","N/A"
"ifconfig","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"IIS-Raid","https://github.com/0x09AL/IIS-Raid"
"IKEForce","https://github.com/SpiderLabs/ikeforce"
"IMDSpoof","https://github.com/grahamhelton/IMDSpoof"
"impacket","https://github.com/oldboy21/LDAP-Password-Hunter"
"impacket","https://github.com/SecureAuthCorp/impacket"
"impacket","https://github.com/SecureAuthCorp/impacket/blob/master/examples/getST.py"
"impacket","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"impacket","https://github.com/dirkjanm/krbrelayx"
"impacket","https://github.com/fortra/impacket"
"impersonate","https://github.com/sensepost/impersonate"
"impersonate-rs","https://github.com/zblurx/impersonate-rs"
"Imperva_gzip_WAF_Bypass","https://github.com/BishopFox/Imperva_gzip_WAF_Bypass"
"ImplantSSP","https://github.com/matterpreter/OffensiveCSharp/tree/master/ImplantSSP"
"Inc","https://github.com/rivitna/Malware"
"inceptor","https://github.com/klezVirus/inceptor"
"Indirect-Syscalls","https://github.com/VirtualAlllocEx/Direct-Syscalls-vs-Indirect-Syscalls"
"infernal-twin","https://github.com/entropy1337/infernal-twin"
"Infoga","https://github.com/m4ll0k/Infoga"
"iNinja VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"injectify","https://github.com/samdenty/injectify"
"InjectProc","https://github.com/secrary/InjectProc"
"InsecurePowerShell","https://github.com/cobbr/InsecurePowerShell"
"InspectAssembly","https://github.com/matterpreter/OffensiveCSharp/tree/master/InspectAssembly"
"interactsh","https://github.com/projectdiscovery/interactsh"
"Intercepter-NG","https://github.com/intercepter-ng"
"Internal-Monologue","https://github.com/eladshamir/Internal-Monologue"
"IntruderPayloads","https://github.com/1N3/IntruderPayloads"
"Inveigh","https://github.com/Kevin-Robertson/Inveigh"
"InvisibilityCloak","https://github.com/h4wkst3r/InvisibilityCloak"
"Invisi-Shell","https://github.com/OmerYa/Invisi-Shell"
"Invoke-ACLpwn","https://github.com/fox-it/Invoke-ACLPwn"
"Invoke-AzureEnum","https://github.com/tobor88/PowerShell-Red-Team/blob/master/Invoke-AzureEnum.ps1"
"Invoke-AzurePasswordSpray","https://github.com/tobor88/PowerShell-Red-Team/blob/master/Invoke-AzurePasswordSpray.ps1"
"Invoke-BSOD","https://github.com/peewpw/Invoke-BSOD"
"Invoke-BuildAnonymousSMBServer","https://github.com/3gstudent/Invoke-BuildAnonymousSMBServer"
"Invoke-DOSfuscation","https://github.com/danielbohannon/Revoke-Obfuscation"
"Invoke-DOSfuscation","https://github.com/danielbohannon/Invoke-DOSfuscation"
"Invoke-Obfuscation","https://github.com/danielbohannon/Invoke-Obfuscation"
"Invoke-Phant0m","https://github.com/hlldz/Invoke-Phant0m"
"invoke-piper","https://github.com/p3nt4/Invoke-Piper"
"Invoke-PowerThIEf","https://github.com/nettitude/Invoke-PowerThIEf"
"Invoke-PrintDemon","https://github.com/BC-SECURITY/Invoke-PrintDemon"
"Invoke-ProcessScan","https://github.com/vysecurity/Invoke-ProcessScan"
"Invoke-PSImage","https://github.com/peewpw/Invoke-PSImage"
"Invoke-SMBRemoting","https://github.com/Leo4j/Invoke-SMBRemoting"
"Invoke-SocksProxy","https://github.com/p3nt4/Invoke-SocksProxy"
"Invoke-TheHash","https://github.com/Kevin-Robertson/Invoke-TheHash"
"Invoke-TmpDavFS","https://github.com/p3nt4/Invoke-TmpDavFS"
"Invoke-WCMDump","https://github.com/peewpw/Invoke-WCMDump"
"Invoke-ZeroLogon","https://github.com/BC-SECURITY/Invoke-ZeroLogon"
"iodine","https://github.com/yarrick/iodine"
"ip","N/A"
"IP Unblock","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"ip-api.com","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"IPBurger Proxy & VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"ipscan","https://github.com/angryip/ipscan"
"iptables","https://attack.mitre.org/techniques/T1562/001/"
"ipv4.myip.wtf","https://github.com/3ct0s/disctopia-c2/blob/main/libraries/disctopia.py"
"ItWasAllADream","https://github.com/byt3bl33d3r/ItWasAllADream"
"ivy","https://github.com/optiv/Ivy"
"jackdaw","https://github.com/skelsec/jackdaw"
"jackit","https://github.com/insecurityofthings/jackit"
"Jatayu","https://github.com/SpiderMate/Jatayu"
"java-deserialization-exploits","https://github.com/Coalfire-Research/java-deserialization-exploits"
"javascript-obfuscator","https://github.com/javascript-obfuscator/javascript-obfuscator"
"Jira-Lens","https://powersploit.readthedocs.io/en/stable/Recon/README/"
"Jira-Lens","https://github.com/MayankPandey01/Jira-Lens"
"john","https://github.com/openwall/john/"
"JohnTheRipper","https://github.com/magnumripper/JohnTheRipper"
"Jomungand","https://github.com/RtlDallas/Jomungand"
"joomscan","https://github.com/rezasp/joomscan"
"Jormungandr","https://github.com/Idov31/Jormungandr"
"JuicyPotatoNG","https://github.com/antonioCoco/JuicyPotatoNG"
"JunctionFolder","https://github.com/matterpreter/OffensiveCSharp/tree/master/JunctionFolder"
"JustEvadeBro","https://github.com/sinfulz/JustEvadeBro"
"jwt_tool","https://github.com/ticarpi/jwt_tool"
"kali","https://www.kali.org/"
"kali-anonsurf","https://github.com/Und3rf10w/kali-anonsurf"
"kalitorify","https://github.com/brainfucksec/kalitorify"
"katoolin3","https://github.com/s-h-3-l-l/katoolin3"
"KCMTicketFormatter","https://github.com/blacklanternsecurity/KCMTicketFormatter"
"keepass-password-dumper","https://github.com/vdohney/keepass-password-dumper"
"KeePwn","https://github.com/Orange-Cyberdefense/KeePwn"
"Keethief","https://github.com/GhostPack/KeeThief"
"KeeThiefSyscalls","https://github.com/Metro-Holografix/KeeThiefSyscalls"
"kekeo","https://github.com/gentilkiwi/kekeo"
"kerberoast","https://github.com/xan7r/kerberoast"
"kerberoast","https://github.com/nidem/kerberoast"
"kerbrute","https://github.com/ropnop/kerbrute"
"keylogger keyword","N/A"
"KeyTabExtract","https://github.com/sosdave/KeyTabExtract"
"KillDefenderBOF","https://github.com/Cerbersec/KillDefenderBOF"
"kismet","https://github.com/kismetwireless/kismet"
"KittyStager","https://github.com/Enelg52/KittyStager"
"koadic","https://github.com/zerosum0x0/koadic"
"koadic","https://github.com/offsecginger/koadic"
"krackattacks-scripts","https://github.com/vanhoefm/krackattacks-scripts"
"KrakenMask","https://github.com/RtlDallas/KrakenMask"
"krbjack","https://github.com/almandin/krbjack"
"KrbRelay","https://github.com/cube0x0/KrbRelay"
"krbrelayx","https://github.com/dirkjanm/krbrelayx"
"KRBUACBypass","https://github.com/wh0amitz/KRBUACBypass"
"kubesploit","https://github.com/cyberark/kubesploit"
"Kubestroyer","https://github.com/Rolix44/Kubestroyer"
"kwetza","https://github.com/sensepost/kwetza"
"L0phtCrack","http://www.l0phtcrack.com/"
"LALIN","https://github.com/screetsec/LALIN"
"LANs.py","https://github.com/DanMcInerney/LANs.py"
"LAPSDecrypt","https://gist.github.com/xpn/23dc5b6c260a7571763ca8ca745c32f4"
"LAPSDumper","https://github.com/n00py/LAPSDumper"
"LAPSToolkit","https://github.com/leoloobeek/LAPSToolkit"
"LaZagne","https://github.com/AlessandroZ/LaZagne"
"LaZagneForensic","https://github.com/AlessandroZ/LaZagneForensic"
"LAZYPARIAH","https://github.com/octetsplicer/LAZYPARIAH"
"ldapdomaindump","https://github.com/dirkjanm/ldapdomaindump"
"ldapminer","https://sourceforge.net/projects/ldapminer/"
"ldapnomnom","https://github.com/lkarlslund/ldapnomnom"
"LDAP-Password-Hunter","https://github.com/oldboy21/LDAP-Password-Hunter"
"LdapRelayScan","https://github.com/zyn3rgy/LdapRelayScan"
"ldapsearch","https://man7.org/linux/man-pages/man1/ldapsearch.1.html"
"ldapsearch-ad","https://github.com/yaap7/ldapsearch-ad"
"LDAPWordlistHarvester","https://github.com/p0dalirius/LDAPWordlistHarvester"
"ldeep","https://github.com/franc-pentest/ldeep"
"ldifde","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"LdrLockLiberator","https://github.com/ElliotKillick/LdrLockLiberator"
"legba","https://github.com/evilsocket/legba"
"Lethean Proxy VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"LightsOut","https://github.com/icyguider/LightsOut"
"ligolo","https://github.com/sysdream/ligolo"
"LinEnum","https://github.com/rebootuser/LinEnum"
"linikatz","https://github.com/CiscoCXSecurity/linikatz"
"LinikatzV2","https://github.com/Orange-Cyberdefense/LinikatzV2"
"LinkedInt","https://github.com/mdsecactivebreach/LinkedInt"
"linux","https://github.com/RoseSecurity/Red-Teaming-TTPs"
"linux-exploit-suggester","https://github.com/The-Z-Labs/linux-exploit-suggester"
"linux-pam-backdoor","https://github.com/zephrax/linux-pam-backdoor"
"linuxprivchecker","https://github.com/sleventyeleven/linuxprivchecker/blob/master/linuxprivchecker.py"
"linux-smart-enumeration","https://github.com/diego-treitos/linux-smart-enumeration"
"linWinPwn","https://github.com/lefayjey/linWinPwn"
"litefuzz","https://github.com/sec-tools/litefuzz"
"localpotato","https://github.com/decoder-it/LocalPotato"
"locate","N/A"
"Locksmith","https://github.com/TrimarcJake/Locksmith"
"LoGiC.NET","https://github.com/AnErrupTion/LoGiC.NET"
"LogonTracer","https://github.com/JPCERTCC/LogonTracer"
"LOLBAS-Project","https://lolbas-project.github.io/"
"Lovely-Potato","https://github.com/TsukiCTF/Lovely-Potato"
"ls","https://outflank.nl/blog/2023/10/19/listing-remote-named-pipes/"
"lsass","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"LsassSilentProcessExit","https://github.com/deepinstinct/LsassSilentProcessExit"
"lsassy","https://github.com/Hackndo/lsassy"
"luckystrike","https://github.com/curi0usJack/luckystrike"
"lyncsmash","https://github.com/nyxgeek/lyncsmash"
"LyncSniper","https://github.com/mdsecactivebreach/LyncSniper"
"MAAD-AF","https://github.com/vectra-ai-research/MAAD-AF"
"MaccaroniC2","https://github.com/CalfCrusher/MaccaroniC2"
"macchanger","N/A"
"macetrap","https://github.com/FuzzySecurity/Sharp-Suite/tree/master/MaceTrap"
"macro_pack","https://github.com/sevagas/macro_pack"
"Macrome","https://github.com/michaelweber/Macrome"
"MacroMeter","https://github.com/Cn33liz/MacroMeter"
"mailpv","https://www.nirsoft.net/utils/mailpv.html"
"MailSniper","https://github.com/dafthack/MailSniper/blob/master/MailSniper.ps1"
"MailSniper","https://github.com/dafthack/MailSniper"
"MaliciousMacroGenerator","https://github.com/Mr-Un1k0d3r/MaliciousMacroGenerator"
"MaliciousMacroMSBuild","https://github.com/infosecn1nja/MaliciousMacroMSBuild"
"MalSCCM","https://github.com/nettitude/MalSCCM"
"Malus VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"malware","N/A"
"malware","https://www.microsoft.com/security/blog/2022/01/15/destructive-malware-targeting-ukrainian-organizations/"
"MANSPIDER","https://github.com/blacklanternsecurity/MANSPIDER"
"Mara","https://github.com/io-tl/Mara/"
"mars stealer","https://3xp0rt.com/posts/mars-stealer"
"masscan","https://github.com/robertdavidgraham/masscan"
"megatools","https://github.com/megous/megatools"
"Memcrashed-DDoS-Exploit","https://github.com/649/Memcrashed-DDoS-Exploit"
"merlin","https://github.com/Ne0nd0g/merlin"
"metagoofil","https://github.com/laramies/metagoofi"
"metame","https://github.com/a0rtega/metame"
"metasploit","https://www.metasploit.com/"
"metasploit","N/A"
"metasploit","https://github.com/rapid7/metasploit-framework"
"metasploit","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"metasploit-payloads","https://github.com/rapid7/metasploit-payloads"
"metatwin","https://github.com/threatexpress/metatwin"
"MeteTool","https://github.com/S-S-X/metatool"
"mhydeath","https://github.com/zer0condition/mhydeath"
"micr0_shell","https://github.com/senzee1984/micr0_shell"
"MicroBurst","https://github.com/NetSPI/MicroBurst"
"mimikatz","https://github.com/skelsec/pypykatz"
"mimikatz","https://github.com/SafeBreach-Labs/EDRaser"
"mimikatz","https://github.com/vyrus001/go-mimikatz"
"mimikatz","https://github.com/Stealthbits/poshkatz"
"mimikatz","https://github.com/PowerShellMafia/PowerSploit/blob/master/Exfiltration/Invoke-Mimikatz.ps1"
"mimikatz","https://github.com/g4uss47/Invoke-Mimikatz"
"mimikatz","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"mimikatz","https://github.com/gentilkiwi/mimikatz"
"mimikatz","https://github.com/gentilkiwi/"
"mimikittenz","https://github.com/orlyjamie/mimikittenz"
"mimipenguin","https://github.com/huntergregal/mimipenguin"
"mitm6","https://github.com/fox-it/mitm6"
"mitmAP","https://github.com/xdavidhu/mitmAP"
"MITMf","https://github.com/byt3bl33d3r/MITMf"
"mitmproxy","https://github.com/mitmproxy/mitmproxy"
"mitmsocks4j","https://github.com/Akdeniz/mitmsocks4j"
"mkdir","N/A"
"Mobile-Security-Framework","https://github.com/MobSF/Mobile-Security-Framework-MobSF"
"Mobile-Security-Framework-MobSF","https://github.com/MobSF/Mobile-Security-Framework-MobSF"
"MockDirUACBypass","https://github.com/matterpreter/OffensiveCSharp/tree/master/MockDirUACBypass"
"modDetective","https://github.com/itsKindred/modDetective"
"Modlishka ","https://github.com/drk1wi/Modlishka"
"modproble","https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_kernel_module_removal.toml"
"monkey","https://github.com/guardicore/monkey"
"morphHTA","https://github.com/vysecurity/morphHTA"
"mortar","https://github.com/0xsp-SRD/mortar"
"mousejack","https://github.com/BastilleResearch/mousejack"
"movefile64.exe","https://www.pavel.gr/blog/neutralising-amsi-system-wide-as-an-admin"
"movfuscator","https://github.com/xoreaxeaxeax/movfuscator"
"MpCmdRun","N/A"
"Mr.SIP","https://github.com/meliht/Mr.SIP"
"mRemoteNG-Decrypt","https://github.com/haseebT/mRemoteNG-Decrypt"
"MSBuildShell","https://github.com/Cn33liz/MSBuildShell"
"MSDAT","https://github.com/quentinhardy/msdat"
"msfpc","https://github.com/g0tmi1k/msfpc"
"msfvenom","https://github.com/rapid7/metasploit-framework/wiki/How-to-use-msfvenom"
"Mshikaki","https://github.com/trevorsaudi/Mshikaki"
"mshta","https://lolbas-project.github.io/lolbas/Binaries/Mshta/"
"msi-search","https://github.com/mandiant/msi-search"
"msldapdump","https://github.com/dievus/msLDAPDump"
"MSOLSpray","https://github.com/dafthack/MSOLSpray"
"mspass","https://www.nirsoft.net/utils/mspass.html"
"mssqlproxy","https://github.com/blackarrowsec/mssqlproxy"
"MultiPotato","https://github.com/S3cur3Th1sSh1t/MultiPotato"
"Muscle VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"My Browser Vpn","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"myexternalip.com","https://myexternalip.com/raw"
"my-ip.io","https://github.com/rivitna/Malware"
"Mystikal","https://github.com/D00MFist/Mystikal"
"mythic","https://github.com/MythicAgents/freyja/"
"mythic","https://github.com/MythicAgents/merlin"
"mythic","https://github.com/MythicAgents/Athena"
"mythic","https://github.com/its-a-feature/Mythic"
"mythic","https://github.com/MythicAgents/Apollo/"
"nac_bypass","https://github.com/scipag/nac_bypass"
"nanodump","https://github.com/fortra/nanodump"
"nanorobeus","https://github.com/wavvs/nanorobeus"
"nbtscan","https://github.com/charlesroelli/nbtscan"
"nbtstat","https://learn.microsoft.com/en-us/windows-server/administration/windows-commands/nbtstat"
"nc","N/A"
"nc","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/NetcatCheatSheet.pdf"
"nc","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"ncat","N/A"
"ncrack","https://github.com/nmap/ncrack"
"Neo4j","https://hideandsec.sh/books/cheatsheets-82c/page/active-directory"
"nessus","https://fr.tenable.com/products/nessus"
"net","https://thedfirreport.com/2023/02/06/collect-exfiltrate-sleep-repeat/"
"net","N/A"
"net","https://news.sophos.com/en-us/2021/09/03/conti-affiliates-use-proxyshell-exchange-exploit-in-ransomware-attacks/"
"net","https://github.com/rivitna/Malware"
"net","https://github.com/RoseSecurity/Red-Teaming-TTPs"
"netcat","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"netcat","http://netcat.sourceforge.net/"
"net-creds","https://github.com/DanMcInerney/net-creds"
"NetExec","https://github.com/Pennyw0rth/NetExec"
"Net-GPPPassword","https://github.com/outflanknl/Net-GPPPassword"
"NetLoader","https://github.com/Flangvik/NetLoader"
"NetNTLMtoSilverTicket","https://github.com/NotMedic/NetNTLMtoSilverTicket"
"netpass","https://www.nirsoft.net/utils/network_password_recovery.html"
"netscan","https://www.softperfect.com/products/networkscanner/"
"netsh","https://tria.ge/231006-ydmxjsfe5s/behavioral1/analog?proc=66"
"netsh","N/A"
"netsh","https://github.com/ice-wzl/wmiexec2"
"netsh","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"NetshRun","https://github.com/gtworek/PSBits/blob/master/NetShRun"
"netsniff-ng","https://packages.debian.org/fr/sid/netsniff-ng"
"netstat","N/A"
"NetworkMiner","http://www.netresec.com/?page=NetworkMiner"
"ngrok","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
