"metadata_tool","metadata_link"
"MailSniper","https://github.com/dafthack/MailSniper"
"MakeMeAdmin","https://github.com/pseymour/MakeMeAdmin"
"MaliciousMacroGenerator","https://github.com/Mr-Un1k0d3r/MaliciousMacroGenerator"
"MaliciousMacroMSBuild","https://github.com/infosecn1nja/MaliciousMacroMSBuild"
"MalSCCM","https://github.com/nettitude/MalSCCM"
"Malus VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"malware","N/A"
"malware","https://www.microsoft.com/security/blog/2022/01/15/destructive-malware-targeting-ukrainian-organizations/"
"Malware RAT collection","https://github.com/x-cod3r/Remote-administration-tools-archive"
"MANSPIDER","https://github.com/blacklanternsecurity/MANSPIDER"
"Mara","https://github.com/io-tl/Mara/"
"mars stealer","https://3xp0rt.com/posts/mars-stealer"
"masscan","https://github.com/robertdavidgraham/masscan"
"MDE_Enum","https://github.com/0xsp-SRD/MDE_Enum"
"mega.co.nz","https://mega.io/"
"MEGAcmd","https://github.com/meganz/MEGAcmd"
"MEGAsync","https://mega.io/en/desktop"
"megatools","https://github.com/megous/megatools"
"Memcrashed-DDoS-Exploit","https://github.com/649/Memcrashed-DDoS-Exploit"
"merlin","https://github.com/Ne0nd0g/merlin"
"merlin-agent","https://github.com/Ne0nd0g/merlin-agent"
"merlin-agent-dll","https://github.com/Ne0nd0g/merlin-agent-dll"
"meshcentral","https://github.com/Ylianst/MeshCentral"
"meshcentral","https://github.com/Ylianst/MeshAgent"
"metagoofil","https://github.com/laramies/metagoofi"
"metame","https://github.com/a0rtega/metame"
"metasploit","https://www.metasploit.com/"
"metasploit","N/A"
"metasploit","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"metasploit","https://github.com/rapid7/metasploit-framework"
"metasploit","https://github.com/rapid7/metasploit-omnibus"
"MetasploitCoop","https://github.com/0x727/MetasploitCoop-Frontend"
"MetasploitCoop","https://github.com/0x727/MetasploitCoop-Backend"
"MetasploitCoop","https://github.com/0x727/MetasploitCoop_0x727"
"metasploit-payloads","https://github.com/rapid7/metasploit-payloads"
"metatwin","https://github.com/threatexpress/metatwin"
"MeteTool","https://github.com/S-S-X/metatool"
"MFASweep","https://github.com/dafthack/MFASweep"
"mhydeath","https://github.com/zer0condition/mhydeath"
"micr0_shell","https://github.com/senzee1984/micr0_shell"
"MicroBurst","https://github.com/NetSPI/MicroBurst"
"Microsoft Recall","N/A"
"mimidogz","https://github.com/projectb-temp/mimidogz"
"mimikatz","https://github.com/skelsec/pypykatz"
"mimikatz","https://github.com/SafeBreach-Labs/EDRaser"
"mimikatz","https://github.com/Stealthbits/poshkatz"
"mimikatz","https://github.com/xorrior/RandomPS-Scripts"
"mimikatz","https://github.com/vyrus001/go-mimikatz"
"mimikatz","https://github.com/g4uss47/Invoke-Mimikatz"
"mimikatz","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"mimikatz","https://github.com/gentilkiwi/"
"mimikatz","https://github.com/PowerShellMafia/PowerSploit/blob/master/Exfiltration/Invoke-Mimikatz.ps1"
"mimikatz","https://github.com/gentilkiwi/mimikatz"
"mimikittenz","https://github.com/orlyjamie/mimikittenz"
"mimipenguin","https://github.com/huntergregal/mimipenguin"
"mimipy","https://github.com/n1nj4sec/mimipy"
"MirrorDump","https://github.com/CCob/MirrorDump"
"mitm6","https://github.com/fox-it/mitm6"
"mitmAP","https://github.com/xdavidhu/mitmAP"
"MITMf","https://github.com/byt3bl33d3r/MITMf"
"mitmproxy","https://github.com/mitmproxy/mitmproxy"
"mitmsocks4j","https://github.com/Akdeniz/mitmsocks4j"
"mkdir","N/A"
"Mobile-Security-Framework","https://github.com/MobSF/Mobile-Security-Framework-MobSF"
"Mobile-Security-Framework-MobSF","https://github.com/MobSF/Mobile-Security-Framework-MobSF"
"MockDirUACBypass","https://github.com/matterpreter/OffensiveCSharp/tree/master/MockDirUACBypass"
"modDetective","https://github.com/itsKindred/modDetective"
"Modlishka ","https://github.com/drk1wi/Modlishka"
"modproble","https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_kernel_module_removal.toml"
"monkey","https://github.com/guardicore/monkey"
"moonwalk","https://github.com/mufeedvh/moonwalk"
"Moriarty","https://github.com/BC-SECURITY/Moriarty"
"morphHTA","https://github.com/vysecurity/morphHTA"
"mortar","https://github.com/0xsp-SRD/mortar"
"mousejack","https://github.com/BastilleResearch/mousejack"
"movefile64.exe","https://www.pavel.gr/blog/neutralising-amsi-system-wide-as-an-admin"
"movfuscator","https://github.com/xoreaxeaxeax/movfuscator"
"MozillaCookiesView","https://www.nirsoft.net/utils/mzcv.html"
"MpCmdRun","N/A"
"Mr.SIP","https://github.com/meliht/Mr.SIP"
"mRemoteNG-Decrypt","https://github.com/haseebT/mRemoteNG-Decrypt"
"ms-appinstaller","N/A"
"MSBuildShell","https://github.com/Cn33liz/MSBuildShell"
"MSDAT","https://github.com/quentinhardy/msdat"
"msfpc","https://github.com/g0tmi1k/msfpc"
"msfvenom","https://github.com/rapid7/metasploit-framework/wiki/How-to-use-msfvenom"
"Mshikaki","https://github.com/trevorsaudi/Mshikaki"
"mshta","N/A"
"mshta","https://lolbas-project.github.io/lolbas/Binaries/Mshta/"
"msi-search","https://github.com/mandiant/msi-search"
"msldapdump","https://github.com/dievus/msLDAPDump"
"MSOLSpray","https://github.com/dafthack/MSOLSpray"
"mspass","https://www.nirsoft.net/utils/mspass.html"
"MSSprinkler","https://github.com/TheresAFewConors/MSSprinkler"
"mssqlproxy","https://github.com/blackarrowsec/mssqlproxy"
"MultiDump","https://github.com/Xre0uS/MultiDump"
"MultiPotato","https://github.com/S3cur3Th1sSh1t/MultiPotato"
"Muscle VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"MutationGate","https://github.com/senzee1984/MutationGate"
"My Browser Vpn","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"myexternalip.com","https://myexternalip.com/raw"
"myftp.biz","https://github.com/hagezi/dns-blocklists/blob/9d6562bddc175b59241d5935531f648cd6b6d9c8/rpz/dyndns.txt#L103"
"myftp.org","https://github.com/pan-unit42/iocs/blob/master/rat_nest/iocs.csv"
"my-ip.io","https://github.com/rivitna/Malware"
"Mystikal","https://github.com/D00MFist/Mystikal"
"mythic","https://github.com/MythicAgents/freyja/"
"mythic","https://github.com/MythicAgents/merlin"
"mythic","https://github.com/MythicAgents/thanatos"
"mythic","https://github.com/its-a-feature/Mythic"
"mythic","https://github.com/MythicAgents/Apollo/"
"mythic","https://github.com/MythicAgents/Athena"
"nac_bypass","https://github.com/scipag/nac_bypass"
"NamedPipeMaster","https://github.com/zeze-zeze/NamedPipeMaster"
"NamelessC2","https://github.com/trickster0/NamelessC2"
"nanodump","https://github.com/Meowmycks/LetMeowIn"
"nanodump","https://github.com/fortra/nanodump"
"nanorobeus","https://github.com/wavvs/nanorobeus"
"NativeDump","https://github.com/ricardojoserf/NativeDump"
"nbtscan","N/A"
"nbtscan","https://github.com/charlesroelli/nbtscan"
"nbtstat","https://learn.microsoft.com/en-us/windows-server/administration/windows-commands/nbtstat"
"nc","N/A"
"nc","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/NetcatCheatSheet.pdf"
"nc","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"ncat","N/A"
"ncrack","https://github.com/nmap/ncrack"
"Necro-Stealer","https://github.com/SecUser1/Necro-Stealer"
"nemesis","https://github.com/SpecterOps/Nemesis"
"Neo4j","https://hideandsec.sh/books/cheatsheets-82c/page/active-directory"
"Neo-reGeorg","https://github.com/L-codes/Neo-reGeorg"
"nessus","https://fr.tenable.com/products/nessus"
"net","https://www.microsoft.com/en-us/security/blog/2024/07/29/ransomware-operators-exploit-esxi-hypervisor-vulnerability-for-mass-encryption/"
"net","https://thedfirreport.com/2024/08/12/threat-actors-toolkit-leveraging-sliver-poshc2-batch-scripts/#c01"
"net","https://www.virustotal.com/gui/file/b24ab1f8cb68547932dd8a5c81e9b2133763a7ddf48aa431456530c1340b939e/details"
"net","N/A"
"net","https://www.virustotal.com/gui/file/cde4ca499282045eecd4fc15ac80a232294556a59b3c8c8a7a593e8333cfd3c7/behavior"
"net","https://thedfirreport.com/2023/02/06/collect-exfiltrate-sleep-repeat/"
"net","https://github.com/rivitna/Malware"
"net","https://github.com/alperenugurlu/AD_Enumeration_Hunt/blob/alperen_ugurlu_hack/AD_Enumeration_Hunt.ps1"
"net","https://github.com/RoseSecurity/Red-Teaming-TTPs"
"net","https://news.sophos.com/en-us/2021/09/03/conti-affiliates-use-proxyshell-exchange-exploit-in-ransomware-attacks/"
"net","https://github.com/TheParmak/conti-leaks-englished/blob/45d49307f347aff10e0f088af25142f8929b4c4f/anonfile_dumps/31.txt#L236"
"netcat","https://nmap.org/ncat/"
"netcat","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"net-creds","https://github.com/DanMcInerney/net-creds"
"NetExec","https://github.com/Pennyw0rth/NetExec"
"Net-GPPPassword","https://github.com/outflanknl/Net-GPPPassword"
"netkit","https://github.com/Notselwyn/netkit"
"NetLoader","https://github.com/Flangvik/NetLoader"
"NetNTLMtoSilverTicket","https://github.com/NotMedic/NetNTLMtoSilverTicket"
"netpass","https://www.nirsoft.net/utils/network_password_recovery.html"
"NetRipper","https://github.com/NytroRST/NetRipper"
"netscan","https://www.softperfect.com/products/networkscanner/"
"NetSess","https://www.joeware.net/freetools/tools/netsess/"
"netsh","https://tria.ge/231006-ydmxjsfe5s/behavioral1/analog?proc=66"
"netsh","https://www.cisa.gov/sites/default/files/2023-05/aa23-136a_stopransomware_bianlian_ransomware_group_1.pdf"
"netsh","N/A"
"netsh","https://media.defense.gov/2024/Feb/07/2003389936/-1/-1/0/JOINT-GUIDANCE-IDENTIFYING-AND-MITIGATING-LOTL.PDF"
"netsh","https://github.com/ice-wzl/wmiexec2"
"netsh","https://github.com/swagkarna/Defeat-Defender-V1.2.0"
"netsh","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"NetshHelperBeacon","https://github.com/outflanknl/NetshHelperBeacon"
"NetshRun","https://github.com/gtworek/PSBits/blob/master/NetShRun"
"netsniff-ng","https://packages.debian.org/fr/sid/netsniff-ng"
"netstat","N/A"
"NetSupport","https://www.netsupportmanager.com/"
"NetworkMiner","http://www.netresec.com/?page=NetworkMiner"
"NetworkServiceExploit","https://github.com/jakobfriedl/precompiled-binaries"
"ngrok","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"ngrok","https://github.com/inconshreveable/ngrok"
"Nidhogg","https://github.com/Idov31/Nidhogg"
"Nightmangle","https://github.com/1N73LL1G3NC3x/Nightmangle"
"nikto","https://github.com/sullo/nikto"
"NimBlackout","https://github.com/Helixo32/NimBlackout"
"nimbo-c2","https://github.com/itaymigdal/Nimbo-C2"
"nimcrypt","https://github.com/icyguider/nimcrypt"
"Nimcrypt2","https://github.com/icyguider/Nimcrypt2"
"NimDllSideload","https://github.com/byt3bl33d3r/NimDllSideload"
"NimExec","https://github.com/frkngksl/NimExec"
"nimplant","https://github.com/chvancooten/NimPlant"
"nimproxydll","https://github.com/cyllective/nimproxydll"
"NimScan","https://github.com/elddy/NimScan"
"Ninja","https://github.com/ahmedkhlief/Ninja"
"nipe","https://github.com/htrgouvea/nipe"
"nipe","https://github.com/GouveaHeitor/nipe"
"nircmd","https://www.nirsoft.net/utils/nircmd.html"
"nirsoft","https://medium.com/checkmarx-security/python-obfuscation-traps-1acced941375"
"nirsoft tools","nirsoft.net"
"nirsoft tools","N/A"
"nishang","https://github.com/samratashok/nishang/tree/master/Antak-WebShell"
"nishang","https://github.com/samratashok/nishang"
"NixImports","https://github.com/dr4k0nia/NixImports"
"NLBrute","https://github.com/amazond/NLBrute-1.2"
"nltest","N/A"
"nltest","https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-347a"
"nmap","https://nmap.org/"
"nmap","https://github.com/zmap/zmap"
"nmap","https://github.com/vulnersCom/nmap-vulners"
"nmap","N/A"
"nmap","https://svn.nmap.org/nmap/scripts/"
"nmap","https://nmap.org/book/nse-usage.html"
"nmap","https://github.com/shadawck/nse-install"
"nmap","https://github.com/nccgroup/nmap-nse-vulnerability-scripts"
"nmap","https://github.com/Diverto/nse-log4shell"
"nmap","https://github.com/cldrn/nmap-nse-scripts/tree/master/scripts"
"nmap","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"nmap","https://github.com/nmap/nmap/blob/635675b1430a89e950f71112d3bfc74feee4b19a/nselib/http.lua#L2600"
"nmap","https://github.com/nmap/nmap"
"no_defender","https://github.com/es3n1n/no-defender"
"NoArgs","https://github.com/oh-az/NoArgs"
"NoFilter","https://github.com/deepinstinct/NoFilter"
"NoodleRAT","https://www.trendmicro.com/en_us/research/24/f/noodle-rat-reviewing-the-new-backdoor-used-by-chinese-speaking-g.html"
"NoPowerShell","https://github.com/jakobfriedl/precompiled-binaries"
"nopowershell","https://github.com/bitsadmin/nopowershell"
"No-powershell","https://github.com/gtworek/PSBits/blob/master/Misc/No-PowerShell.cs"
"Nordic NRF52840","https://github.com/mthcht/awesome-lists/blob/main/Lists/suspicious_usb_ids_list.csv"
"NordVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"NordVPN","https://nordvpn.com"
"noseyparker","https://github.com/praetorian-inc/noseyparker"
"Nosql-Exploitation-Framework","https://github.com/torque59/Nosql-Exploitation-Framework"
"NoSQLMap","https://github.com/codingo/NoSQLMap"
"NovaLdr","https://github.com/BlackSnufkin/NovaLdr"
"novelbfh","https://github.com/nyxgeek/classic_hacking_tools"
"nping","https://nmap.org/nping/"
"NPPSpy","https://github.com/gtworek/PSBits/blob/master/PasswordStealing/NPPSpy"
"nps","https://github.com/yisier/nps"
"nps_payload","https://github.com/trustedsec/nps_payload"
"nsa-rules","https://github.com/NSAKEY/nsa-rules"
"Nsight RMM","https://www.n-able.com/products/n-sight-rmm"
"nsocks","https://nsocks.net"
"nsocks","https://github.com/bbepis/Nsocks"
"ntdissector","https://github.com/synacktiv/ntdissector"
"ntdlll-unhooking-collection","https://github.com/TheD1rkMtr/ntdlll-unhooking-collection"
"NTDLLReflection","https://github.com/TheD1rkMtr/NTDLLReflection"
"NtdllUnpatcher","https://github.com/Signal-Labs/NtdllUnpatcher"
"ntdsutil","N/A"
"NTHASH-FPC","https://github.com/erwan2212/NTHASH-FPC"
"ntlm.pw","https://ntlm.pw"
"NTLMInjector","https://github.com/vletoux/NTLMInjector"
"ntlmquic","https://github.com/xpn/ntlmquic"
"NTLMRelay2Self","https://github.com/med0x2e/NTLMRelay2Self"
"NtlmRelayToEWS","https://github.com/Arno0x/NtlmRelayToEWS"
"ntlmscan","https://github.com/nyxgeek/ntlmscan"
"NTLMSleuth","https://github.com/jmarr73/NTLMSleuth"
"NtlmThief","https://github.com/MzHmO/NtlmThief"
"NTMLRecon","https://github.com/pwnfoo/NTLMRecon"
"NTMLRecon","https://github.com/puzzlepeaches/NTLMRecon"
"ntpescape","https://github.com/evallen/ntpescape"
"NtRemoteLoad","https://github.com/florylsk/NtRemoteLoad"
"NtRights","https://github.com/gtworek/PSBits/tree/master/NtRights"
"Nuages","https://github.com/p3nt4/Nuages"
"Nucleus VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"nullinux","https://github.com/m8sec/nullinux"
"nysm","https://github.com/eeriedusk/nysm"
"o365-attack-toolkit","https://github.com/mdsecactivebreach/o365-attack-toolkit"
"o365creeper","https://github.com/LMGsec/o365creeper"
"o365enum","https://github.com/gremwell/o365enum"
"o365recon","https://github.com/nyxgeek/o365recon"
"obfy","https://github.com/fritzone/obfy"
"octopus","https://github.com/mhaskar/Octopus"
"OffensiveCpp","https://github.com/lsecqt/OffensiveCpp"
"OffensiveCSharp","https://github.com/matterpreter/OffensiveCSharp/tree/master"
"OffensiveLua","https://github.com/hackerhouse-opensource/OffensiveLua"
"Offensive-Netsh-Helper","https://github.com/rtcrowley/Offensive-Netsh-Helper"
"OffensiveNotion","https://github.com/mttaggart/OffensiveNotion"
"Offensive-Payloads","https://github.com/InfoSecWarrior/Offensive-Payloads/"
"Office-DDE-Payloads","https://github.com/0xdeadbeefJERKY/Office-DDE-Payloads"
"Office-Persistence","https://github.com/3gstudent/Office-Persistence"
"Oh365UserFinder","https://github.com/dievus/Oh365UserFinder"
"Okta-Password-Sprayer","https://github.com/Rhynorater/Okta-Password-Sprayer"
"OMG-Credz-Plz","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/-OMG-Credz-Plz"
"OMGLogger","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/OMGLogger"
"omg-payloads","https://github.com/hak5/omg-payloads"
"Omnispray","https://github.com/0xZDH/Omnispray"
"onedrive_user_enum","https://github.com/nyxgeek/onedrive_user_enum"
"One-Lin3r","https://github.com/D4Vinci/One-Lin3r"
"onesixtyone","https://github.com/trailofbits/onesixtyone"
"onex","https://github.com/rajkumardusad/onex"
"onex","https://github.com/cube0x0/MiniDump"
"onionpipe","https://github.com/cmars/onionpipe"
"onionscan","https://onionscan.org/"
"openbullet","https://github.com/openbullet/OpenBullet2"
"openbullet","https://github.com/openbullet/openbullet"
"Openssh","https://learn.microsoft.com/en-us/windows-server/administration/openssh/openssh_install_firstuse?tabs=powershell#install-openssh-for-windows"
"Openssh","https://github.com/PowerShell/openssh-portable"
"Openssh","https://blog.thc.org/infecting-ssh-public-keys-with-backdoors"
"OpenSSH Trojan","https://www.ic3.gov/Media/News/2024/240227.pdf"
"openssh-portable","https://github.com/PowerShell/openssh-portable"
"openvas","https://www.openvas.org/"
"OPENVPN","https://openvpn.net/"
"OperaPassView","https://www.nirsoft.net/utils/opera_password_recovery.html"
"Operative Framework","https://github.com/graniet/operative-framework"
"ophcrack","https://gitlab.com/objectifsecurite/ophcrack"
"orbitaldump","https://github.com/k4yt3x/orbitaldump"
"OSCP-Archives","https://github.com/CyDefUnicorn/OSCP-Archives"
"OSCP-Cheatsheets","https://github.com/blackc03r/OSCP-Cheatsheets/blob/master/offensive-security-experiments/active-directory-kerberos-abuse/t1208-kerberoasting.md"
"OSEP-Code-Snippets","https://github.com/chvancooten/OSEP-Code-Snippets"
"oset","https://x.com/0gtweet/status/1817859483445461406"
"OshiUpload","https://github.com/somenonymous/OshiUpload"
"Osmedeus","https://github.com/j3ssie/osmedeus"
"Ouned","https://github.com/synacktiv/Ouned"
"OWASP","https://github.com/OWASP"
"OWASP rules","https://github.com/coreruleset/coreruleset/"
"p0f","https://www.kali.org/tools/p0f/"
"p0wnedShell","https://github.com/Cn33liz/p0wnedShell"
"p0wny-shell","https://github.com/flozz/p0wny-shell"
"P4wnP1","https://github.com/RoganDawes/P4wnP1"
"Pachine","https://github.com/ly4k/Pachine"
"PackMyPayload","https://github.com/mgeeky/PackMyPayload/"
"pacu","https://github.com/RhinoSecurityLabs/pacu"
"padre","https://github.com/glebarez/padre"
"PAExec","https://github.com/poweradminllc/PAExec"
"pamspy","https://github.com/citronneur/pamspy"
"pandora","https://github.com/efchatz/pandora"
"panix","https://github.com/Aegrah/PANIX"
"ParamPamPam","https://github.com/Bo0oM/ParamPamPam"
"Parasite-Invoke","https://github.com/MzHmO/Parasite-Invoke"
"parrot os","https://www.parrotsec.org/download/"
"PassDetective","https://github.com/aydinnyunus/PassDetective"
"PassHunt","https://github.com/Dionach/PassHunt"
"passphrase-wordlist","https://github.com/initstring/passphrase-wordlist"
"PassSpray","https://github.com/Leo4j/PassSpray"
"PassTheCert","https://github.com/jakobfriedl/precompiled-binaries"
"PassTheCert","https://github.com/AlmondOffSec/PassTheCert"
"PassTheChallenge","https://github.com/ly4k/PassTheChallenge"
"Passware Kit Forensic","https://www.passware.com/kit-forensic/"
"passwd","N/A"
"passwordfox","https://www.nirsoft.net/utils/passwordfox.html"
"Password-Scripts","https://github.com/laconicwolf/Password-Scripts"
"paste.ee","paste.ee"
"pastebin","pastebin.com"
"patator","https://github.com/lanjelot/patator"
"Pateensy","https://github.com/screetsec/Pateensy"
"PayGen","https://github.com/youhacker55/PayGen"
"Payload-Download-Cradles","https://github.com/VirtualAlllocEx/Payload-Download-Cradles"
"PayloadsAllTheThings","https://github.com/Bo0oM/PayloadsAllTheThings"
"Pazuzu","https://github.com/BorjaMerino/Pazuzu"
"PcapXray","https://github.com/Srinivas11789/PcapXray"
"PCHunter","https://www.majorgeeks.com/files/details/pc_hunter.html"
"Pcredz","https://github.com/lgandx/Pcredz"
"pcunlocker","https://www.pcunlocker.com/"
"pdbedit","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"pe_to_shellcode","https://github.com/hasherezade/pe_to_shellcode"
"PEASS","https://github.com/carlospolop/PEASS-ng"
"PEASS-ng","https://github.com/peass-ng/PEASS-ng"
"peCloak","https://github.com/v-p-b/peCloakCapstone/blob/master/peCloak.py"
"pendulum","https://github.com/kyleavery/pendulum"
"pentestbox","https://pentestbox.org/fr/"
"PENTESTING-BIBLE","https://github.com/blaCCkHatHacEEkr/PENTESTING-BIBLE"
"pentest-machine","https://github.com/DanMcInerney/pentest-machine"
"pentest-tools.com","https://pentest-tools.com"
"PE-Obfuscator","https://github.com/TheD1rkMtr/PE-Obfuscator"
"PerfExec","https://github.com/0xthirteen/PerfExec"
"Perfusion","https://github.com/itm4n/Perfusion"
"persistence_demos","https://github.com/hasherezade/persistence_demos"
"Persistence-Accessibility-Features","https://github.com/Ignitetechnologies/Persistence-Accessibility-Features"
"petipotam","https://github.com/topotam/PetitPotam"
"PetitPotato","https://github.com/wh0amitz/PetitPotato"
"PewPewPew","https://github.com/PowerShellEmpire/PowerTools"
"Pezor","https://github.com/phra/PEzor"
"pgrok","https://github.com/pgrok/pgrok"
"pgrok","https://github.com/jerson/pgrok"
"Phant0m","https://github.com/hlldz/Phant0m"
"PhantomService","https://github.com/matterpreter/OffensiveCSharp/tree/master/PhantomService"
"phishery","https://github.com/ryhanson/phishery"
"phishing-HTML-linter","https://github.com/mgeeky/Penetration-Testing-Tools/blob/master/phishing"
"phoenix miner","N/A"
"PhoneInfoga","https://github.com/sundowndev/PhoneInfoga"
"php","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"PhpSploit","https://github.com/nil0x42/phpsploit"
"phuip-fpizdam","https://github.com/neex/phuip-fpizdam"
"PickleC2","https://github.com/xRET2pwn/PickleC2"
"pico","https://github.com/picosh/pico"
"PILOT","https://github.com/dahvidschloss/PILOT"
"pingcastle","https://www.pingcastle.com/"
"pingcastle","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/vletoux/pingcastle"
"pingcastle","https://github.com/vletoux/pingcastle"
"pingcastle","https://github.com/netwrix/pingcastle"
"pingcastle","https://github.com/sense-of-security/ADRecon"
"pinggy","https://pinggy.io/"
"PingRAT","https://github.com/umutcamliyurt/PingRAT"
"ping-sweep","https://github.com/libresec/ping-sweep"
"PipeViewer ","https://github.com/cyberark/PipeViewer"
"pivotnacci","https://github.com/blackarrowsec/pivotnacci"
"PKINITtools","https://github.com/dirkjanm/PKINITtools"
"pktmon","https://learn.microsoft.com/en-us/windows-server/networking/technologies/pktmon/pktmon"
"plink","N/A"
"POC","https://github.com/rapid7/metasploit-framework/blob/62bfe03b50a22785b59a069319520531f2663b2b/modules/exploits/linux/http/vmware_workspace_one_access_cve_2022_22954.rb"
"POC","https://github.com/ricardojba/Invoke-noPac"
"POC","https://github.com/ricardojba/noPac"
"POC","https://github.com/random-robbie/cve-2022-23131-exp/blob/main/zabbix.py"
"POC","https://github.com/QHpix/CVE-2021-44521"
"POC","https://github.com/rahul1406/cve-2022-0847dirtypipe-exploit"
"POC","https://github.com/random-robbie/cve-2022-23131-exp"
"POC","https://github.com/sfewer-r7/CVE-2023-34362"
"POC","https://github.com/sherlocksecurity"
"POC","https://github.com/sherlocksecurity/VMware-CVE-2022-22954"
"POC","https://github.com/SaumyajeetDas/CVE-2023-46604-RCE-Reverse-Shell-Apache-ActiveMQ"
"POC","https://github.com/Ridter/noPac"
"POC","https://github.com/risksense/zerologon"
"POC","https://github.com/rzte/pdf-exploit"
"POC","https://github.com/qazbnm456/awesome-cve-poc"
"POC","https://github.com/Notselwyn/CVE-2024-1086"
"POC","https://github.com/nowsecure/dirtycow"
"POC","https://github.com/onecloudemoji/CVE-2022-30190"
"POC","https://github.com/nikhil1232/LibSSH-Authentication-Bypass"
"POC","https://github.com/Mr-xn/cve-2022-23131"
"POC","https://github.com/Mr-xn/sunlogin_rce"
"POC","https://github.com/mtivadar/windows10_ntfs_crash_dos"
"POC","https://github.com/ptresearch/AttackDetection"
"POC","https://github.com/puckiestyle/CVE-2022-0847"
"POC","https://github.com/pykiller/CVE-2022-23131"
"POC","https://github.com/Privia-Security/ADZero"
"POC","https://github.com/peterspbr/dirty-pipe-otw"
"POC","https://github.com/plummm/CVE-2022-27666"
"POC","https://github.com/positive-security/dompdf-rce"
"POC","https://github.com/yuanLink/CVE-2022-26809"
"POC","https://github.com/yunuscadirci/CallStranger"
"POC","https://github.com/ZecOps/CVE-2020-0796-LPE-POC"
"POC","https://github.com/yasserjanah/CVE-2020-5902"
"POC","https://github.com/WiIs0n/Zerologon_CVE-2020-1472"
"POC","https://github.com/worawit/MS17-010"
"POC","https://github.com/xndpxs/CVE-2022-0847"
"POC","https://x.com/HackingLZ/status/1780239802496864474"
"POC","https://x.com/mthcht/status/1823463842459848906"
"POC","N/A"
"POC","https://www.thehacker.recipes/ad/movement/kerberos/samaccountname-spoofing"
"POC","https://github.com/zhzyker/CVE-2020-5902/"
"POC","https://github.com/zwjjustdoit/cve-2022-23131"
"POC","https://gteltsc.vn/blog/warning-new-attack-campaign-utilized-a-new-0day-rce-vulnerability-on-microsoft-exchange-server-12715.html"
"POC","https://github.com/welk1n/JNDI-Injection-Exploit"
"POC","https://github.com/sinsinology/CVE-2024-4358"
"POC","https://github.com/smgorelik/Windows-RCE-exploits"
"poc","https://github.com/sqrtZeroKnowledge/CVE-2023-23397_EXPLOIT_0DAY"
"POC","https://github.com/sinsinology/CVE-2024-29855"
"POC","https://github.com/si1ent-le/CVE-2022-0847"
"POC","https://github.com/SimoneLazzaris/ditty"
"POC","https://github.com/sinsinology/CVE-2023-20887"
"POC","https://github.com/watchtowrlabs/CVE-2024-4577"
"POC","https://github.com/WazeHell/sam-the-admin/tree/main/utils"
"POC","https://github.com/websecnl/CVE-2022-26809"
"POC","https://github.com/trganda/CVE-2022-23131"
"POC","https://github.com/tangxiaofeng7/CVE-2022-22965-Spring-CachedintrospectionResults-Rce"
"POC","https://github.com/timwr/CVE-2016-5195"
"poc","https://github.com/Trackflaw/CVE-2023-23397"
"POC","https://github.com/colincowie/Safer_PoC_CVE-2022-22965"
"POC","https://github.com/Crusaders-of-Rust/CVE-2022-0185"
"POC","https://github.com/cspshivam/CVE-2022-0847-dirty-pipe-exploit"
