"metadata_tool","metadata_link"
"linWinPwn","https://github.com/lefayjey/linWinPwn"
"litefuzz","https://github.com/sec-tools/litefuzz"
"localpotato","https://github.com/decoder-it/LocalPotato"
"locate","N/A"
"Locksmith","https://github.com/TrimarcJake/Locksmith"
"LoGiC.NET","https://github.com/AnErrupTion/LoGiC.NET"
"LogonTracer","https://github.com/JPCERTCC/LogonTracer"
"LOLBAS-Project","https://lolbas-project.github.io/"
"Lovely-Potato","https://github.com/TsukiCTF/Lovely-Potato"
"lsass","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"lsassy","https://github.com/Hackndo/lsassy"
"luckystrike","https://github.com/curi0usJack/luckystrike"
"lyncsmash","https://github.com/nyxgeek/lyncsmash"
"LyncSniper","https://github.com/mdsecactivebreach/LyncSniper"
"MAAD-AF","https://github.com/vectra-ai-research/MAAD-AF"
"MaccaroniC2","https://github.com/CalfCrusher/MaccaroniC2"
"macchanger","N/A"
"macetrap","https://github.com/FuzzySecurity/Sharp-Suite/tree/master/MaceTrap"
"macro_pack","https://github.com/sevagas/macro_pack"
"Macrome","https://github.com/michaelweber/Macrome"
"MacroMeter","https://github.com/Cn33liz/MacroMeter"
"mailpv","https://www.nirsoft.net/utils/mailpv.html"
"MailSniper","https://github.com/dafthack/MailSniper/blob/master/MailSniper.ps1"
"MailSniper","https://github.com/dafthack/MailSniper"
"MaliciousMacroGenerator","https://github.com/Mr-Un1k0d3r/MaliciousMacroGenerator"
"malware","N/A"
"malware","https://www.microsoft.com/security/blog/2022/01/15/destructive-malware-targeting-ukrainian-organizations/"
"mars stealer","https://3xp0rt.com/posts/mars-stealer"
"masscan","https://github.com/robertdavidgraham/masscan"
"Memcrashed-DDoS-Exploit","https://github.com/649/Memcrashed-DDoS-Exploit"
"merlin","https://github.com/Ne0nd0g/merlin"
"metagoofil","https://github.com/laramies/metagoofi"
"metame","https://github.com/a0rtega/metame"
"metasploit","https://www.metasploit.com/"
"metasploit","N/A"
"metasploit","https://github.com/rapid7/metasploit-framework"
"metasploit","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"metasploit-payloads","https://github.com/rapid7/metasploit-payloads"
"metatwin","https://github.com/threatexpress/metatwin"
"MeteTool","https://github.com/S-S-X/metatool"
"MicroBurst","https://github.com/NetSPI/MicroBurst"
"mimikatz","https://github.com/skelsec/pypykatz"
"mimikatz","https://github.com/PowerShellMafia/PowerSploit/blob/master/Exfiltration/Invoke-Mimikatz.ps1"
"mimikatz","https://github.com/vyrus001/go-mimikatz"
"mimikatz","https://github.com/Stealthbits/poshkatz"
"mimikatz","https://github.com/g4uss47/Invoke-Mimikatz"
"mimikatz","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"mimikatz","https://github.com/gentilkiwi/mimikatz"
"mimikatz","https://github.com/gentilkiwi/"
"mimikittenz","https://github.com/orlyjamie/mimikittenz"
"mimipenguin","https://github.com/huntergregal/mimipenguin"
"mitm6","https://github.com/fox-it/mitm6"
"mitmAP","https://github.com/xdavidhu/mitmAP"
"MITMf","https://github.com/byt3bl33d3r/MITMf"
"mitmproxy","https://github.com/mitmproxy/mitmproxy"
"mitmsocks4j","https://github.com/Akdeniz/mitmsocks4j"
"Mobile-Security-Framework","https://github.com/MobSF/Mobile-Security-Framework-MobSF"
"Mobile-Security-Framework-MobSF","https://github.com/MobSF/Mobile-Security-Framework-MobSF"
"MockDirUACBypass","https://github.com/matterpreter/OffensiveCSharp/tree/master/MockDirUACBypass"
"modDetective","https://github.com/itsKindred/modDetective"
"Modlishka ","https://github.com/drk1wi/Modlishka"
"modproble","https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_kernel_module_removal.toml"
"monkey","https://github.com/guardicore/monkey"
"morphHTA","https://github.com/vysecurity/morphHTA"
"mortar","https://github.com/0xsp-SRD/mortar"
"mousejack","https://github.com/BastilleResearch/mousejack"
"movefile64.exe","https://www.pavel.gr/blog/neutralising-amsi-system-wide-as-an-admin"
"movfuscator","https://github.com/xoreaxeaxeax/movfuscator"
"MpCmdRun","N/A"
"Mr.SIP","https://github.com/meliht/Mr.SIP"
"mRemoteNG-Decrypt","https://github.com/haseebT/mRemoteNG-Decrypt"
"MSBuildShell","https://github.com/Cn33liz/MSBuildShell"
"MSDAT","https://github.com/quentinhardy/msdat"
"msfpc","https://github.com/g0tmi1k/msfpc"
"msfvenom","https://github.com/rapid7/metasploit-framework/wiki/How-to-use-msfvenom"
"msldapdump","https://github.com/dievus/msLDAPDump"
"MSOLSpray","https://github.com/dafthack/MSOLSpray"
"mspass","https://www.nirsoft.net/utils/mspass.html"
"mssqlproxy","https://github.com/blackarrowsec/mssqlproxy"
"MultiPotato","https://github.com/S3cur3Th1sSh1t/MultiPotato"
"Mystikal","https://github.com/D00MFist/Mystikal"
"mythic","https://github.com/MythicAgents/freyja/"
"mythic","https://github.com/MythicAgents/merlin"
"mythic","https://github.com/MythicAgents/Athena"
"mythic","https://github.com/its-a-feature/Mythic"
"mythic","https://github.com/MythicAgents/Apollo/"
"nac_bypass","https://github.com/scipag/nac_bypass"
"nanodump","https://github.com/fortra/nanodump"
"nanorobeus","https://github.com/wavvs/nanorobeus"
"nc","N/A"
"nc","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/NetcatCheatSheet.pdf"
"nc","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"ncat","N/A"
"ncrack","https://github.com/nmap/ncrack"
"Neo4j","https://hideandsec.sh/books/cheatsheets-82c/page/active-directory"
"nessus","https://fr.tenable.com/products/nessus"
"net","N/A"
"net","https://news.sophos.com/en-us/2021/09/03/conti-affiliates-use-proxyshell-exchange-exploit-in-ransomware-attacks/"
"net","https://github.com/RoseSecurity/Red-Teaming-TTPs"
"netcat","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"netcat","http://netcat.sourceforge.net/"
"net-creds","https://github.com/DanMcInerney/net-creds"
"Net-GPPPassword","https://github.com/outflanknl/Net-GPPPassword"
"NetLoader","https://github.com/Flangvik/NetLoader"
"netpass","https://www.nirsoft.net/utils/network_password_recovery.html"
"netscan","https://www.softperfect.com/products/networkscanner/"
"netsh","N/A"
"netsh","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"NetshRun","https://github.com/gtworek/PSBits/blob/master/NetShRun"
"netsniff-ng","https://packages.debian.org/fr/sid/netsniff-ng"
"netstat","N/A"
"NetworkMiner","http://www.netresec.com/?page=NetworkMiner"
"ngrok","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"nikto","https://github.com/sullo/nikto"
"NimBlackout","https://github.com/Helixo32/NimBlackout"
"nimbo-c2","https://github.com/itaymigdal/Nimbo-C2"
"nimcrypt","https://github.com/icyguider/nimcrypt"
"Nimcrypt2","https://github.com/icyguider/Nimcrypt2"
"NimExec","https://github.com/frkngksl/NimExec"
"nimplant","https://github.com/chvancooten/NimPlant"
"Ninja","https://github.com/ahmedkhlief/Ninja"
"nipe","https://github.com/htrgouvea/nipe"
"nirsoft tools","nirsoft.net"
"nirsoft tools","N/A"
"nishang","https://github.com/samratashok/nishang/tree/master/Antak-WebShell"
"nishang","https://github.com/samratashok/nishang"
"NixImports","https://github.com/dr4k0nia/NixImports"
"nltest","N/A"
"nmap","https://nmap.org/"
"nmap","https://github.com/zmap/zmap"
"nmap","https://github.com/vulnersCom/nmap-vulners"
"nmap","N/A"
"nmap","https://svn.nmap.org/nmap/scripts/"
"nmap","https://nmap.org/book/nse-usage.html"
"nmap","https://github.com/nccgroup/nmap-nse-vulnerability-scripts"
"nmap","https://github.com/Diverto/nse-log4shell"
"nmap","https://github.com/cldrn/nmap-nse-scripts/tree/master/scripts"
"nmap","https://github.com/shadawck/nse-install"
"nmap","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"nmap","https://github.com/nmap/nmap"
"nopowershell","https://github.com/bitsadmin/nopowershell"
"noseyparker","https://github.com/praetorian-inc/noseyparker"
"Nosql-Exploitation-Framework","https://github.com/torque59/Nosql-Exploitation-Framework"
"NoSQLMap","https://github.com/codingo/NoSQLMap"
"novelbfh","https://github.com/nyxgeek/classic_hacking_tools"
"nping","https://nmap.org/nping/"
"nps_payload","https://github.com/trustedsec/nps_payload"
"NtdllUnpatcher","https://github.com/Signal-Labs/NtdllUnpatcher"
"ntdsutil","N/A"
"ntlmquic","https://github.com/xpn/ntlmquic"
"NTLMRelay2Self","https://github.com/med0x2e/NTLMRelay2Self"
"ntlmscan","https://github.com/nyxgeek/ntlmscan"
"NTMLRecon","https://github.com/pwnfoo/NTLMRecon"
"NtRights","https://github.com/gtworek/PSBits/tree/master/NtRights"
"Nuages","https://github.com/p3nt4/Nuages"
"o365-attack-toolkit","https://github.com/mdsecactivebreach/o365-attack-toolkit"
"o365creeper","https://github.com/LMGsec/o365creeper"
"o365enum","https://github.com/gremwell/o365enum"
"o365recon","https://github.com/nyxgeek/o365recon"
"obfy","https://github.com/fritzone/obfy"
"octopus","https://github.com/mhaskar/Octopus"
"OffensiveCSharp","https://github.com/matterpreter/OffensiveCSharp/tree/master"
"OffensiveNotion","https://github.com/mttaggart/OffensiveNotion"
"Offensive-Payloads","https://github.com/InfoSecWarrior/Offensive-Payloads/"
"Office-DDE-Payloads","https://github.com/0xdeadbeefJERKY/Office-DDE-Payloads"
"Oh365UserFinder","https://github.com/dievus/Oh365UserFinder"
"OMG-Credz-Plz","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/-OMG-Credz-Plz"
"OMGLogger","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/OMGLogger"
"omg-payloads","https://github.com/hak5/omg-payloads"
"onedrive_user_enum","https://github.com/nyxgeek/onedrive_user_enum"
"One-Lin3r","https://github.com/D4Vinci/One-Lin3r"
"onesixtyone","https://github.com/trailofbits/onesixtyone"
"onex","https://github.com/rajkumardusad/onex"
"onex","https://github.com/cube0x0/MiniDump"
"onionscan","https://onionscan.org/"
"openbullet","https://github.com/openbullet/OpenBullet2"
"openbullet","https://github.com/openbullet/openbullet"
"Openssh","https://blog.thc.org/infecting-ssh-public-keys-with-backdoors"
"openvas","https://www.openvas.org/"
"Operative Framework","https://github.com/graniet/operative-framework"
"ophcrack","https://gitlab.com/objectifsecurite/ophcrack"
"orbitaldump","https://github.com/k4yt3x/orbitaldump"
"OSCP-Archives","https://github.com/CyDefUnicorn/OSCP-Archives"
"OSCP-Cheatsheets","https://github.com/blackc03r/OSCP-Cheatsheets/blob/master/offensive-security-experiments/active-directory-kerberos-abuse/t1208-kerberoasting.md"
"Osmedeus","https://github.com/j3ssie/osmedeus"
"OWASP","https://github.com/OWASP"
"p0f","https://www.kali.org/tools/p0f/"
"p0wnedShell","https://github.com/Cn33liz/p0wnedShell"
"p0wny-shell","https://github.com/flozz/p0wny-shell"
"P4wnP1","https://github.com/RoganDawes/P4wnP1"
"Pachine","https://github.com/ly4k/Pachine"
"PackMyPayload","https://github.com/mgeeky/PackMyPayload/"
"pacu","https://github.com/RhinoSecurityLabs/pacu"
"padre","https://github.com/glebarez/padre"
"ParamPamPam","https://github.com/Bo0oM/ParamPamPam"
"parrot os","https://www.parrotsec.org/download/"
"PassDetective","https://github.com/aydinnyunus/PassDetective"
"PassHunt","https://github.com/Dionach/PassHunt"
"passphrase-wordlist","https://github.com/initstring/passphrase-wordlist"
"PassTheChallenge","https://github.com/ly4k/PassTheChallenge"
"Passware Kit Forensic","https://www.passware.com/kit-forensic/"
"passwd","N/A"
"passwordfox","https://www.nirsoft.net/utils/passwordfox.html"
"Password-Scripts","https://github.com/laconicwolf/Password-Scripts"
"pastebin","pastebin.com"
"patator","https://github.com/lanjelot/patator"
"Pateensy","https://github.com/screetsec/Pateensy"
"PayGen","https://github.com/youhacker55/PayGen"
"Payload-Download-Cradles","https://github.com/VirtualAlllocEx/Payload-Download-Cradles"
"PayloadsAllTheThings","https://github.com/Bo0oM/PayloadsAllTheThings"
"Pazuzu","https://github.com/BorjaMerino/Pazuzu"
"PcapXray","https://github.com/Srinivas11789/PcapXray"
"Pcredz","https://github.com/lgandx/Pcredz"
"pdbedit","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"pe_to_shellcode","https://github.com/hasherezade/pe_to_shellcode"
"PEASS","https://github.com/carlospolop/PEASS-ng"
"peCloak","https://github.com/v-p-b/peCloakCapstone/blob/master/peCloak.py"
"pentestbox","https://pentestbox.org/fr/"
"PENTESTING-BIBLE","https://github.com/blaCCkHatHacEEkr/PENTESTING-BIBLE"
"pentest-machine","https://github.com/DanMcInerney/pentest-machine"
"PE-Obfuscator","https://github.com/TheD1rkMtr/PE-Obfuscator"
"PerfExec","https://github.com/0xthirteen/PerfExec"
"petipotam","https://github.com/topotam/PetitPotam"
"Pezor","https://github.com/phra/PEzor"
"Phant0m","https://github.com/hlldz/Phant0m"
"PhantomService","https://github.com/matterpreter/OffensiveCSharp/tree/master/PhantomService"
"phishery","https://github.com/ryhanson/phishery"
"phishing-HTML-linter","https://github.com/mgeeky/Penetration-Testing-Tools/blob/master/phishing"
"phoenix miner","N/A"
"PhoneInfoga","https://github.com/sundowndev/PhoneInfoga"
"php","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"PhpSploit","https://github.com/nil0x42/phpsploit"
"phuip-fpizdam","https://github.com/neex/phuip-fpizdam"
"pingcastle","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/vletoux/pingcastle"
"pingcastle","https://www.pingcastle.com/"
"pingcastle","https://github.com/sense-of-security/ADRecon"
"ping-sweep","https://github.com/libresec/ping-sweep"
"pivotnacci","https://github.com/blackarrowsec/pivotnacci"
"PKINITtools","https://github.com/dirkjanm/PKINITtools"
"pktmon","https://learn.microsoft.com/en-us/windows-server/networking/technologies/pktmon/pktmon"
"POC","https://github.com/rahul1406/cve-2022-0847dirtypipe-exploit"
"POC","https://github.com/random-robbie/cve-2022-23131-exp"
"POC","https://github.com/random-robbie/cve-2022-23131-exp/blob/main/zabbix.py"
"POC","https://github.com/pykiller/CVE-2022-23131"
"POC","https://github.com/qazbnm456/awesome-cve-poc"
"POC","https://github.com/QHpix/CVE-2021-44521"
"POC","https://github.com/Ridter/noPac"
"POC","https://github.com/risksense/zerologon"
"POC","https://github.com/sfewer-r7/CVE-2023-34362"
"POC","https://github.com/rapid7/metasploit-framework/blob/62bfe03b50a22785b59a069319520531f2663b2b/modules/exploits/linux/http/vmware_workspace_one_access_cve_2022_22954.rb"
"POC","https://github.com/ricardojba/Invoke-noPac"
"POC","https://github.com/ricardojba/noPac"
"POC","https://github.com/puckiestyle/CVE-2022-0847"
"POC","https://github.com/mtivadar/windows10_ntfs_crash_dos"
"POC","https://github.com/nikhil1232/LibSSH-Authentication-Bypass"
"POC","https://github.com/nowsecure/dirtycow"
"POC","https://github.com/mrchucu1/CVE-2022-0847-Docker"
"POC","https://github.com/Mr-xn/cve-2022-23131"
"POC","https://github.com/Mr-xn/sunlogin_rce"
"POC","https://github.com/positive-security/dompdf-rce"
"POC","https://github.com/Privia-Security/ADZero"
"POC","https://github.com/ptresearch/AttackDetection"
"POC","https://github.com/onecloudemoji/CVE-2022-30190"
"POC","https://github.com/peterspbr/dirty-pipe-otw"
"POC","https://github.com/plummm/CVE-2022-27666"
"POC","https://github.com/sherlocksecurity"
"POC","https://github.com/yasserjanah/CVE-2020-5902"
"POC","https://github.com/yuanLink/CVE-2022-26809"
"POC","https://github.com/yunuscadirci/CallStranger"
"POC","https://github.com/WiIs0n/Zerologon_CVE-2020-1472"
"POC","https://github.com/worawit/MS17-010"
"POC","https://github.com/xndpxs/CVE-2022-0847"
"POC","https://gteltsc.vn/blog/warning-new-attack-campaign-utilized-a-new-0day-rce-vulnerability-on-microsoft-exchange-server-12715.html"
"POC","https://www.thehacker.recipes/ad/movement/kerberos/samaccountname-spoofing"
"POC","N/A"
"POC","https://github.com/ZecOps/CVE-2020-0796-LPE-POC"
"POC","https://github.com/zhzyker/CVE-2020-5902/"
"POC","https://github.com/zwjjustdoit/cve-2022-23131"
"POC","https://github.com/welk1n/JNDI-Injection-Exploit"
"POC","https://github.com/sinsinology/CVE-2023-20887"
"POC","https://github.com/smgorelik/Windows-RCE-exploits"
"poc","https://github.com/sqrtZeroKnowledge/CVE-2023-23397_EXPLOIT_0DAY"
"POC","https://github.com/sherlocksecurity/VMware-CVE-2022-22954"
"POC","https://github.com/si1ent-le/CVE-2022-0847"
"POC","https://github.com/SimoneLazzaris/ditty"
"POC","https://github.com/trganda/CVE-2022-23131"
"POC","https://github.com/WazeHell/sam-the-admin/tree/main/utils"
"POC","https://github.com/websecnl/CVE-2022-26809"
"POC","https://github.com/tangxiaofeng7/CVE-2022-22965-Spring-CachedintrospectionResults-Rce"
"POC","https://github.com/timwr/CVE-2016-5195"
"poc","https://github.com/Trackflaw/CVE-2023-23397"
"POC","https://github.com/carlosevieira/Dirty-Pipe"
"POC","https://github.com/chaosec2021/Spring-cloud-function-SpEL-RCE"
"POC","https://github.com/colincowie/Safer_PoC_CVE-2022-22965"
"POC","https://github.com/basharkey/CVE-2022-0847-dirty-pipe-checker"
"POC","https://github.com/bbaranoff/CVE-2022-0847"
"POC","https://github.com/Bonfee/CVE-2022-0995"
"POC","https://github.com/drgreenthumb93/CVE-2022-30190-follina"
"POC","https://github.com/dunderhay/CVE-2020-5902"
"POC","https://github.com/exrienz/DirtyCow"
"POC","https://github.com/Crusaders-of-Rust/CVE-2022-0185"
"POC","https://github.com/cspshivam/CVE-2022-0847-dirty-pipe-exploit"
"POC","https://github.com/cube0x0/noPac"
"POC","https://github.com/Ayrx/CVE-2021-4034 "
"POC","https://github.com/4luc4rdr5290/CVE-2022-0847"
"POC","https://github.com/ahrixia/CVE_2022_0847"
"POC","https://github.com/AlexisAhmed/CVE-2022-0847-DirtyPipe-Exploits"
"POC","https://gist.github.com/cihanmehmet/07d2f9dac55f278839b054b8eb7d4cc5"
"POC","https://github.com/0tt7/CVE-2022-23131"
"POC","https://github.com/1mxml/CVE-2022-23131"
"POC","https://github.com/Arinerron/CVE-2022-0847-DirtyPipe-Exploit"
"POC","https://github.com/Axx8/SpringFramework_CVE-2022-22965_RCE"
"POC","https://github.com/Ayrx/CVE-2021-4034"
"POC","https://github.com/antx-code/CVE-2022-0847"
"POC","https://github.com/api0cradle/CVE-2023-23397-POC-Powershell"
"POC","https://github.com/aqhmal/CVE-2020-5902-Scanner"
"POC","https://github.com/Fa1c0n35/zabbix-cve-2022-23131"
"POC","https://github.com/KaLendsi/CVE-2022-21882"
"POC","https://github.com/kh4sh3i/Spring-CVE"
"POC","https://github.com/knqyf263/CVE-2022-0847"
"POC","https://github.com/JMousqueton/PoC-CVE-2022-30190"
"POC","https://github.com/jweny/zabbix-saml-bypass-exp"
"poc","https://github.com/ka7ana/CVE-2023-23397"
"POC","https://github.com/lucksec/CVE-2022-0847"
"POC","https://github.com/luijait/PwnKit-Exploit"
"POC","https://github.com/michaelpoznecki/zerologon"
"POC","https://github.com/komomon/CVE-2022-30190-follina-Office-MSDT-Fixed"
"POC","https://github.com/L0ading-x/cve-2022-23131"
"POC","https://github.com/lcashdol/Exploits"
"POC","https://github.com/jiansiting/CVE-2020-5902"
"POC","https://github.com/gottburgm/Exploits"
"POC","https://github.com/gyaansastra/CVE-2022-0847"
"POC","https://github.com/hacksysteam/CVE-2023-21608"
"POC","https://github.com/febinrev/dirtypipez-exploit"
"POC","https://github.com/FireFart/dirtycow"
"POC","https://github.com/gbonacini/CVE-2016-5195"
"POC","https://github.com/initstring/dirty_sock"
"POC","https://github.com/ItsNee/Follina-CVE-2022-30190-POC"
"POC","https://github.com/jas502n/CVE-2020-5902"
"poc","https://github.com/Hashi0x/PoC-CVE-2023-21554"
"POC","https://github.com/imfiver/CVE-2022-0847"
"POC","https://github.com/Immersive-Labs-Sec/nimbuspwn"
"poisontap","https://github.com/samyk/poisontap"
"portscan","https://github.com/zs5460/portscan"
"poshc2","https://github.com/nettitude/PoshC2"
"PowerBruteLogon","https://github.com/DarkCoderSc/PowerBruteLogon"
"powerextract","https://github.com/powerseb/PowerExtract"
"PowerForensics","https://github.com/Invoke-IR/PowerForensics"
"PowerLessShell","https://github.com/Mr-Un1k0d3r/PowerLessShell"
"Powermad","https://github.com/Kevin-Robertson/Powermad"
"PowerMemory","https://github.com/giMini/PowerMemory"
"PowerOPS","https://github.com/fdiskyou/PowerOPS"
"power-pwn","https://github.com/mbrg/power-pwn"
"PowerSCCM","https://github.com/PowerShellMafia/PowerSCCM"
"PowerSharpPack","https://github.com/S3cur3Th1sSh1t/PowerSharpPack"
"PowerShdll","https://github.com/p3nt4/PowerShdll"
"powershell","https://github.com/theyoge/AD-Pentesting-Tools/blob/main/Invoke-SDPropagator.ps1"
"powershell","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"powershell","N/A"
"powershell","https://hideandsec.sh/books/cheatsheets-82c/page/active-directory"
"powershell","https://github.com/Porchetta-Industries/CrackMapExec"
"powershell","https://github.com/byt3bl33d3r/CrackMapExec"
"powershell","https://gist.github.com/analyticsearch/7453d22d737e46657eb57c44d5cf4cbb"
"powershell","https://github.com/mthcht/Purpleteam/blob/main/Simulation/Windows/ActiveDirectory/Bruteforce.ps1"
"powershell","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/-OMG-Credz-Plz"
"PowerShellArsenal","https://github.com/mattifestation/PowerShellArsenal"
"PowershellKerberos","https://github.com/MzHmO/PowershellKerberos"
"PowerShell-Suite","https://github.com/FuzzySecurity/PowerShell-Suite"
"PowerShx","https://github.com/iomoath/PowerShx"
"PowerSploit","https://github.com/PowerShellMafia/PowerSploit"
"PowerStager","https://github.com/z0noxz/powerstager"
"PowerUpSQL","https://github.com/NetSPI/PowerUpSQL"
"powerview","https://github.com/zloeber/PSAD/blob/master/src/inprogress/Add-ObjectACL.ps1"
"powerview","https://github.com/PowerShellMafia/PowerSploit/tree/master/Recon"
"ppldump","https://github.com/itm4n/PPLdump"
"PPLFault","https://github.com/gabriellandau/PPLFault"
"PPLKiller","https://github.com/RedCursorSecurityConsulting/PPLKiller"
"primusC2","https://github.com/Primusinterp/PrimusC2"
"Priv2Admin","https://github.com/gtworek/Priv2Admin"
"PrivescCheck","https://github.com/itm4n/PrivescCheck"
"privexchange","https://github.com/dirkjanm/PrivExchange"
"PrivFu","https://github.com/daem0nc0re/PrivFu/"
"PrivilegeEscalation","https://github.com/LouisVallat/PrivilegeEscalation"
"PrivKit","https://github.com/mertdas/PrivKit"
"Probable-Wordlists","https://github.com/berzerk0/Probable-Wordlists"
"procdump","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"Procdump","https://learn.microsoft.com/en-us/sysinternals/downloads/procdump"
"processhacker","https://processhacker.sourceforge.io/"
"procmon","N/A"
"produkey","https://www.nirsoft.net/utils/product_cd_key_viewer.html"
"prometheus","https://github.com/paranoidninja/0xdarkvortex-MalwareDevelopment"
"Proxmark","https://github.com/Proxmark/proxmark3"
"proxychains","https://github.com/haad/proxychains"
"ProxyShell","https://www.cert.ssi.gouv.fr/uploads/ANSSI_TLPWHITE_ProxyShell_ProxyLogon_Sigma_yml.txt"
"PRT","https://github.com/RUB-NDS/PRT"
"PS2EXE","https://github.com/MScholtes/PS2EXE"
"PSAmsi","https://github.com/cobbr/PSAmsi"
"PSAttack","https://github.com/jaredhaight/PSAttack"
"PSBits","https://github.com/gtworek/PSBits/tree/master/EnableAllParentPrivileges"
"PSByPassCLM","https://github.com/padovah4ck/PSByPassCLM"
"psexec","https://learn.microsoft.com/fr-fr/sysinternals/downloads/psexec"
"psloggedon","https://learn.microsoft.com/en-us/sysinternals/downloads/psloggedon"
"PSRansom","https://github.com/JoelGMSec/PSRansom"
"PSRecon","https://github.com/gfoss/PSRecon"
"PSSW100AVB","https://github.com/tihanyin/PSSW100AVB"
"pth-toolkit","https://github.com/byt3bl33d3r/pth-toolkit"
"ptunnel-ng","https://github.com/utoni/ptunnel-ng"
"pupy","https://github.com/n1nj4sec/pupy"
"PurplePanda","https://github.com/carlospolop/PurplePanda"
"PWCrack","https://github.com/L-codes/pwcrack-framework"
"pwdump","https://ftp.samba.org/pub/samba/pwdump/"
"pwn_jenkins","https://github.com/gquere/pwn_jenkins"
"pwnagotchi","https://github.com/evilsocket/pwnagotchi"
"pwnat","https://github.com/samyk/pwnat"
"pwndrop","https://github.com/kgretzky/pwndrop"
"pxethief","https://github.com/MWR-CyberSec/PXEThief"
"py2exe","https://github.com/py2exe/py2exe"
"pydictor","https://github.com/LandGrey/pydictor"
"pyGPOAbuse","https://github.com/Hackndo/pyGPOAbuse"
"pyinstaller","https://www.pyinstaller.org/"
"pyLAPS","https://github.com/p0dalirius/pyLAPS"
"pymultitor","https://github.com/realgam3/pymultitor"
"pypykatz","https://github.com/skelsec/pypykatz"
"pyrdp","https://github.com/GoSecure/pyrdp"
"pyshell","https://github.com/JoelGMSec/PyShell"
"pysoserial","https://github.com/aStrowxyu/Pysoserial"
"Python-Wordlist-Generator","https://github.com/agusmakmun/Python-Wordlist-Generator"
"pywerview","https://github.com/the-useless-one/pywerview"
"pywsus","https://github.com/GoSecure/pywsus"
"QuasarRAT","https://github.com/quasar/Quasar"
"Radare2","https://github.com/radareorg/radare2"
"RadareEye","https://github.com/souravbaghz/RadareEye"
"RainbowCrack","http://project-rainbowcrack.com/"
"rapid7","https://www.rapid7.com/products/nexpose/"
"rapid7","https://www.rapid7.com/"
"RasmanPotato","https://github.com/crisprss/RasmanPotato"
"RDPassSpray","https://github.com/xFreed0m/RDPassSpray"
"RDPCredentialStealer","https://github.com/S12cybersecurity/RDPCredentialStealer"
"RDPHijack-BOF","https://github.com/netero1010/RDPHijack-BOF"
"RDPInception","https://github.com/mdsecactivebreach/RDPInception"
"rdpscraper","https://github.com/x90skysn3k/rdpscraper"
"RDPSpray","https://github.com/dafthack/RDPSpray"
"RdpThief","https://github.com/0x09AL/RdpThief"
"reapoc","https://github.com/cckuailong/reapoc"
"recon-archy","https://github.com/shadawck/recon-archy"
"RecycledInjector","https://github.com/florylsk/RecycledInjector"
"red_hawk","https://github.com/Tuhinshubhra/RED_HAWK"
"Red-Baron","https://github.com/byt3bl33d3r/Red-Baron"
"RedGuard","https://github.com/wikiZ/RedGuard"
"redhuntlabs","https://github.com/redhuntlabs"
"RedHunt-OS","https://github.com/redhuntlabs/RedHunt-OS"
"redis-rce","https://github.com/Ridter/redis-rce"
"RedPeanut","https://github.com/b4rtik/RedPeanut"
"RedTeam_toolkit","https://github.com/signorrayan/RedTeam_toolkit"
"RedTeam_toolkit","https://github.com/MayankPandey01/Jira-Lens"
"Red-Teaming-Toolkit","https://github.com/infosecn1nja/Red-Teaming-Toolkit"
"red-team-scripts","https://github.com/threatexpress/red-team-scripts"
"ReelPhish","https://github.com/fireeye/ReelPhish"
"ReflectiveNtdll","https://github.com/reveng007/ReflectiveNtdll"
"RefleXXion","https://github.com/hlldz/RefleXXion"
"reg","https://raw.githubusercontent.com/carlospolop/PEASS-ng/master/winPEAS/winPEASbat/winPEAS.bat"
"reg","N/A"
"reg","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
